STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,IND,Indicator,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,JPN,Japan,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2020,,9.242,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,JPN,Japan,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2021,,9.335,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,JPN,Japan,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2022,,9.264,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,JPN,Japan,VIII_3,Ratio of reinsurance accepted > Non-Life,2022,,16.321,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,JPN,Japan,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2018,,2.772,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,JPN,Japan,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2019,,2.333,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,JPN,Japan,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2020,,3.269,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,JPN,Japan,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2021,,3.562,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,JPN,Japan,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2022,,3.571,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,I_1,Total gross premiums > Total,2018,,192868.63,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,I_1,Total gross premiums > Total,2020,,198779.577,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,I_1,Total gross premiums > Total,2021,,209467.957,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,I_1,Total gross premiums > Total,2022,,207335.88,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,I_2,Total gross premiums > Life,2018,,102538.297,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,I_2,Total gross premiums > Life,2020,,101326.154,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,I_2,Total gross premiums > Life,2021,,103895.837,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,I_2,Total gross premiums > Life,2022,,102740.357,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,I_3,Total gross premiums > Non-Life,2018,,90330.333,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,I_3,Total gross premiums > Non-Life,2020,,97453.423,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,I_3,Total gross premiums > Non-Life,2021,,105572.121,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,I_3,Total gross premiums > Non-Life,2022,,104595.523,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,II_1,Market share in OECD > Total,2018,,3.631,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,II_1,Market share in OECD > Total,2020,,3.757,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,II_1,Market share in OECD > Total,2021,,3.516,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,II_1,Market share in OECD > Total,2022,,3.419,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,II_2,Market share in OECD > Life,2018,,3.841,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,II_2,Market share in OECD > Life,2020,,3.951,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,II_2,Market share in OECD > Life,2021,,3.605,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,II_2,Market share in OECD > Life,2022,,3.687,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,II_3,Market share in OECD > Non-Life,2018,,3.423,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,II_3,Market share in OECD > Non-Life,2020,,3.576,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,II_3,Market share in OECD > Non-Life,2021,,3.433,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,II_3,Market share in OECD > Non-Life,2022,,3.194,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,III_1,Density > Total,2018,,3507.71,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,III_1,Density > Total,2019,,3528.383,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,III_1,Density > Total,2020,,3627.022,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,III_1,Density > Total,2021,,3827.033,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,III_1,Density > Total,2022,,3790.91,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,III_2,Density > Life,2018,,1953.117,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,III_2,Density > Life,2019,,1943.852,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,III_2,Density > Life,2020,,1954.67,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,III_2,Density > Life,2021,,2007.799,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,III_2,Density > Life,2022,,1989.743,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,III_3,Density > Non-Life,2018,,1554.594,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,III_3,Density > Non-Life,2019,,1584.53,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,III_3,Density > Non-Life,2020,,1672.352,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,III_3,Density > Non-Life,2021,,1819.234,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,III_3,Density > Non-Life,2022,,1801.168,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IV_1,Penetration > Total,2018,,10.487,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IV_1,Penetration > Total,2019,,11.06,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IV_1,Penetration > Total,2020,,11.434,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IV_1,Penetration > Total,2021,,10.89,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IV_1,Penetration > Total,2022,,11.694,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IV_2,Penetration > Life,2018,,5.839,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IV_2,Penetration > Life,2019,,6.093,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IV_2,Penetration > Life,2020,,6.162,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IV_2,Penetration > Life,2021,,5.713,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IV_2,Penetration > Life,2022,,6.138,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IV_3,Penetration > Non-Life,2018,,4.648,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IV_3,Penetration > Non-Life,2019,,4.967,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IV_3,Penetration > Non-Life,2020,,5.272,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IV_3,Penetration > Non-Life,2021,,5.177,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IV_3,Penetration > Non-Life,2022,,5.556,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,V,Life insurance share,2018,,53.165,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,V,Life insurance share,2020,,50.974,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,V,Life insurance share,2021,,49.6,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,V,Life insurance share,2022,,49.553,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VI,Direct total gross premiums/Number of employees of insurance companies,2018,,628009.528,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VI,Direct total gross premiums/Number of employees of insurance companies,2020,,734314.797,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VI,Direct total gross premiums/Number of employees of insurance companies,2021,,872897.123,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VI,Direct total gross premiums/Number of employees of insurance companies,2022,,878404.508,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VII_1,Retention ratio > Total,2018,,93.982,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VII_1,Retention ratio > Total,2020,,93.532,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VII_1,Retention ratio > Total,2021,,93.299,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VII_1,Retention ratio > Total,2022,,93.108,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VII_2,Retention ratio > Life,2018,,98.431,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VII_2,Retention ratio > Life,2020,,98.154,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VII_2,Retention ratio > Life,2021,,98.213,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VII_2,Retention ratio > Life,2022,,97.674,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VII_3,Retention ratio > Non-Life,2018,,88.931,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VII_3,Retention ratio > Non-Life,2020,,88.727,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VII_3,Retention ratio > Non-Life,2021,,88.463,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VII_3,Retention ratio > Non-Life,2022,,88.624,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VIII_1,Ratio of reinsurance accepted > Total,2018,,6.182,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VIII_1,Ratio of reinsurance accepted > Total,2020,,5.418,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VIII_1,Ratio of reinsurance accepted > Total,2021,,5.461,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VIII_1,Ratio of reinsurance accepted > Total,2022,,5.591,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VIII_2,Ratio of reinsurance accepted > Life,2018,,1.743,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VIII_2,Ratio of reinsurance accepted > Life,2020,,0.004,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VIII_2,Ratio of reinsurance accepted > Life,2021,,0.002,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VIII_3,Ratio of reinsurance accepted > Non-Life,2018,,11.222,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VIII_3,Ratio of reinsurance accepted > Non-Life,2020,,11.047,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VIII_3,Ratio of reinsurance accepted > Non-Life,2021,,10.832,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,VIII_3,Ratio of reinsurance accepted > Non-Life,2022,,11.083,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IX_1,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Life",2020,,21.044,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IX_1,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Life",2021,,20.572,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IX_1,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Life",2022,,20.502,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IX_2,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Life",2018,,2.273,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2018,,4.114,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2020,,4.294,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2021,,4.525,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IX_3,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2022,,4.275,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2018,,2.774,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2020,,3.003,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2021,,3.218,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IX_4,"Market share of ""branches/agencies of foreign undertakings"" in total domestic business > Non-Life",2022,,2.551,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,I_1,Total gross premiums > Total,2018,,24539.042,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,I_1,Total gross premiums > Total,2019,,28129.741,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,I_1,Total gross premiums > Total,2020,,24174.147,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,I_1,Total gross premiums > Total,2021,,34795.569,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,I_1,Total gross premiums > Total,2022,,28160.256,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,KOR,Korea,IX_1,"Market share of ""foreign controlled undertakings"" and ""branches/agencies of foreign undertakings"" in total domestic business > Life",2018,,14.327,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,I_2,Total gross premiums > Life,2018,,22522.846,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,I_2,Total gross premiums > Life,2019,,25511.581,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,I_2,Total gross premiums > Life,2020,,21361.946,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,I_2,Total gross premiums > Life,2021,,30493.777,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,I_2,Total gross premiums > Life,2022,,23531.62,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,I_3,Total gross premiums > Non-Life,2018,,2016.196,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,I_3,Total gross premiums > Non-Life,2019,,2618.16,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,I_3,Total gross premiums > Non-Life,2020,,2812.201,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,I_3,Total gross premiums > Non-Life,2021,,4301.792,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,I_3,Total gross premiums > Non-Life,2022,,4628.636,,A,,USD,US Dollar,6,Millions,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,II_1,Market share in OECD > Total,2018,,0.462,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,II_1,Market share in OECD > Total,2019,,0.559,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,II_1,Market share in OECD > Total,2020,,0.457,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,II_1,Market share in OECD > Total,2021,,0.584,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,II_1,Market share in OECD > Total,2022,,0.464,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,II_2,Market share in OECD > Life,2018,,0.844,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,II_2,Market share in OECD > Life,2019,,1.014,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,II_2,Market share in OECD > Life,2020,,0.833,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,II_2,Market share in OECD > Life,2021,,1.058,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,II_2,Market share in OECD > Life,2022,,0.844,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,II_3,Market share in OECD > Non-Life,2018,,0.076,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,II_3,Market share in OECD > Non-Life,2019,,0.104,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,II_3,Market share in OECD > Non-Life,2020,,0.103,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,II_3,Market share in OECD > Non-Life,2021,,0.14,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,II_3,Market share in OECD > Non-Life,2022,,0.141,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,III_1,Density > Total,2018,,40667.699,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,III_1,Density > Total,2019,,43263.059,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,III_1,Density > Total,2021,,51843.103,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,III_1,Density > Total,2022,,40742.207,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,III_2,Density > Life,2018,,37330.835,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,III_2,Density > Life,2019,,39400.671,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,III_2,Density > Life,2020,,32103.775,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_INSIND(1.0),Insurance indicators,I,LUX,Luxembourg,III_2,Density > Life,2021,,45859.573,,A,,USD,US Dollar,0,Units,,
